date,red_fighter,blue_fighter,winner,red_sig_str_percent,blue_sig_str_percent,red_sub_att,blue_sub_att,red_stance,blue_stance,red_total_str_percent,blue_total_str_percent,red_td_percent,blue_td_percent,height_diff,reach_diff,red_age,blue_age,red_sig_strike_defence_percent,blue_sig_strike_defence_percent,red_td_defence_percent,blue_td_defence_percent
2023-08-26,Billy Goff,Yusaku Kinoshita,W,0.47058823529411764,0.32075471698113206,0,0,Switch,Southpaw,0.48314606741573035,0.32075471698113206,0.0,0.0,-5.0,2.539999999999992,25,23,0.6799999999999999,0.53,1.0,1.0
2023-08-26,Liang Na,JJ Aldrich,L,0.2682926829268293,0.7230769230769231,0,0,Orthodox,Southpaw,0.4426229508196721,0.7640449438202247,0.75,0.0,0.0,0.0,27,31,0.28,0.74,1.0,0.25
2023-08-26,SeungWoo Choi,Jarno Errens,W,0.48695652173913045,0.39473684210526316,0,0,Orthodox,Orthodox,0.6033519553072626,0.45454545454545453,1.0,0.0,3.0,2.539999999999992,31,29,0.61,0.52,1.0,0.0
2023-08-19,Aljamain Sterling,Sean O'Malley,L,0.4857142857142857,0.7142857142857143,0,0,Orthodox,Switch,0.5217391304347826,0.7222222222222222,0.0,0.0,-10.0,-2.539999999999992,34,29,0.29000000000000004,0.52,1.0,1.0
2023-08-19,Zhang Weili,Amanda Lemos,W,0.7511520737327189,0.38095238095238093,0,2,Switch,Southpaw,0.8268156424581006,0.4264705882352941,0.8571428571428571,0.0,0.0,-5.079999999999984,34,36,0.62,0.25,1.0,0.15000000000000002
2023-08-19,Neil Magny,Ian Garry,L,0.4090909090909091,0.6066666666666667,0,0,Orthodox,Orthodox,0.5483870967741935,0.6491228070175439,0.0,1.0,0.0,15.23999999999998,36,26,0.4,0.6,0.0,1.0
2023-08-19,Da'Mon Blackshear,Mario Bautista,L,0.5172413793103449,0.5766423357664233,0,1,Switch,Switch,0.5625,0.6335403726708074,0.5714285714285714,0.2,3.0,7.6200000000000045,29,30,0.43000000000000005,0.49,0.8,0.43000000000000005
2023-08-19,Marlon Vera,Pedro Munhoz,W,0.5617529880478087,0.45934959349593496,0,0,Switch,Orthodox,0.5617529880478087,0.45934959349593496,0.0,0.0,5.0,12.700000000000017,31,37,0.55,0.43999999999999995,1.0,1.0
2023-08-19,Chris Weidman,Brad Tavares,L,0.40217391304347827,0.6086956521739131,0,0,Orthodox,Orthodox,0.4148936170212766,0.6120689655172413,0.0,0.0,3.0,10.159999999999997,39,36,0.4,0.6,1.0,1.0
2023-08-19,Gregory Rodrigues,Denis Tiuliulin,W,0.8333333333333334,0.2857142857142857,0,0,Orthodox,Orthodox,0.75,0.375,0.5,0.0,5.0,-5.0800000000000125,32,35,0.72,0.17000000000000004,1.0,0.5
2023-08-19,Kurt Holobaugh,Austin Hubbard,W,0.5126050420168067,0.411214953271028,2,0,Orthodox,Orthodox,0.5902777777777778,0.488,0.0,0.3333333333333333,2.0,-2.539999999999992,37,32,0.5900000000000001,0.49,0.6699999999999999,1.0
2023-08-19,Brad Katona,Cody Gibson,W,0.5144694533762058,0.6119402985074627,0,0,Orthodox,Orthodox,0.5290519877675841,0.6190476190476191,0.0,0.0,-10.0,-17.78,32,36,0.39,0.49,1.0,1.0
2023-08-19,Andre Petroski,Gerald Meerschaert,W,0.4318181818181818,0.5100671140939598,0,0,Switch,Southpaw,0.46853146853146854,0.5542168674698795,0.4,0.3333333333333333,-2.0,-10.159999999999997,32,36,0.49,0.5700000000000001,0.6699999999999999,0.6
2023-08-19,Andrea Lee,Natalia Silva,L,0.344,0.40229885057471265,0,0,Orthodox,Southpaw,0.344,0.40229885057471265,0.0,0.0,5.0,10.159999999999997,35,27,0.6,0.6599999999999999,1.0,1.0
2023-08-19,Karine Silva,Maryna Moroz,W,0.5660377358490566,0.2909090909090909,1,0,Orthodox,Orthodox,0.6842105263157895,0.3787878787878788,1.0,0.0,-5.0,0.0,30,32,0.71,0.43999999999999995,1.0,0.0
2023-08-12,Vicente Luque,Rafael Dos Anjos,W,0.5106382978723404,0.4852941176470588,0,1,Orthodox,Southpaw,0.6244343891402715,0.5529411764705883,0.7272727272727273,0.2857142857142857,7.0,12.699999999999989,32,39,0.52,0.49,0.72,0.28
2023-08-12,Cub Swanson,Hakeem Dawodu,W,0.4935897435897436,0.5397727272727273,0,0,Orthodox,Orthodox,0.5487179487179488,0.5758928571428571,0.5,0.0,0.0,-7.6200000000000045,40,32,0.47,0.51,1.0,0.5
2023-08-12,Khalil Rountree Jr.,Chris Daukaus,W,0.6666666666666666,0.38095238095238093,0,0,Southpaw,Orthodox,0.6666666666666666,0.5,0.0,0.0,-5.0,0.0,33,34,0.62,0.33999999999999997,1.0,1.0
2023-08-12,Polyana Viana,Iasmin Lucindo,L,0.4,0.4166666666666667,0,1,Orthodox,Orthodox,0.6029411764705882,0.6458333333333334,0.3333333333333333,1.0,5.0,2.539999999999992,31,22,0.5900000000000001,0.6,0.0,0.6699999999999999
2023-08-12,AJ Dobson,Tafon Nchukwi,W,0.5,0.5353535353535354,0,0,Orthodox,Orthodox,0.5568181818181818,0.5566037735849056,0.6666666666666666,0.0,2.0,-2.5400000000000205,32,29,0.47,0.5,1.0,0.33999999999999997
2023-08-12,Josh Fremd,Jamie Pickett,W,0.3875,0.2692307692307692,2,0,Orthodox,Orthodox,0.5412844036697247,0.3880597014925373,0.0,0.6666666666666666,5.0,-10.159999999999997,30,35,0.74,0.62,0.33999999999999997,1.0
2023-08-12,JP Buys,Marcus McGhee,L,0.13333333333333333,0.5384615384615384,0,0,Orthodox,Orthodox,0.13333333333333333,0.5384615384615384,0.0,0.0,-8.0,-5.079999999999984,27,33,0.47,0.87,1.0,1.0
2023-08-12,Terrance McKinney,Mike Breeden,W,0.6382978723404256,0.2,0,0,Switch,Orthodox,0.6382978723404256,0.2,0.0,0.0,0.0,7.6200000000000045,29,34,0.8,0.37,1.0,1.0
2023-08-12,Francis Marshall,Isaac Dulgarian,L,0.2857142857142857,0.660377358490566,0,0,Orthodox,Orthodox,0.6875,0.7349397590361446,0.0,1.0,5.0,2.539999999999992,24,27,0.33999999999999997,0.72,0.0,1.0
2023-08-12,Josh Parisian,Martin Buday,L,0.4262295081967213,0.6268656716417911,0,1,Orthodox,Orthodox,0.42857142857142855,0.6813186813186813,0.0,1.0,0.0,5.079999999999984,34,32,0.38,0.5800000000000001,0.0,1.0
2023-08-12,Jaqueline Amorim,Montserrat Conejo Ruiz,W,0.6323529411764706,0.16666666666666666,4,0,Orthodox,Southpaw,0.6778846153846154,0.3508771929824561,0.3333333333333333,1.0,8.0,17.78,28,31,0.84,0.37,0.0,0.6699999999999999
2023-08-12,Da'Mon Blackshear,Jose Johnson,W,0.6,0.6666666666666666,1,0,Switch,Orthodox,0.6521739130434783,0.7619047619047619,0.5,0.0,-5.0,2.539999999999992,29,28,0.33999999999999997,0.4,1.0,0.5
2023-08-12,Juliana Miller,Luana Santos,L,0.32,0.6,0,0,Orthodox,Orthodox,0.3246753246753247,0.6037735849056604,0.0,0.0,2.0,-2.539999999999992,27,23,0.4,0.6799999999999999,1.0,1.0
2023-08-05,Cory Sandhagen,Rob Font,W,0.40476190476190477,0.1836734693877551,1,0,Switch,Orthodox,0.6255924170616114,0.36231884057971014,1.0,0.5,7.0,-2.539999999999992,31,36,0.8200000000000001,0.6,0.5,0.0
2023-08-05,Jessica Andrade,Tatiana Suarez,L,0.3793103448275862,0.46938775510204084,0,1,Orthodox,Southpaw,0.41935483870967744,0.49019607843137253,0.0,1.0,-10.0,-10.160000000000025,32,33,0.54,0.63,0.0,1.0
2023-08-05,Dustin Jacoby,Kennedy Nzechukwu,W,0.30303030303030304,0.2222222222222222,0,0,Orthodox,Southpaw,0.30303030303030304,0.2222222222222222,0.0,0.0,-6.0,-17.78,35,31,0.78,0.7,1.0,1.0
2023-08-05,Diego Lopes,Gavin Tucker,W,0.0,0.0,3,0,Orthodox,Southpaw,0.0,0.0,0.0,1.0,12.0,15.23999999999998,29,37,1.0,1.0,0.0,1.0
2023-08-05,Tanner Boser,Aleksa Camur,W,0.5581395348837209,0.5,0,0,Orthodox,Orthodox,0.5731225296442688,0.6,0.0,0.0,3.0,2.539999999999992,32,28,0.5,0.44999999999999996,1.0,1.0
2023-08-05,Ignacio Bahamondes,Ludovit Klein,L,0.30935251798561153,0.5185185185185185,0,0,Orthodox,Southpaw,0.37349397590361444,0.6225165562913907,0.0,0.6,20.0,7.6200000000000045,26,28,0.49,0.7,0.4,1.0
2023-08-05,Kyler Phillips,Raoni Barcelos,W,0.3850267379679144,0.39655172413793105,0,0,Orthodox,Orthodox,0.40816326530612246,0.41935483870967744,0.25,0.2727272727272727,3.0,12.699999999999989,28,36,0.61,0.62,0.73,0.75
2023-08-05,Jeremiah Wells,Carlston Harris,L,0.375,0.2631578947368421,2,1,Switch,Orthodox,0.5256410256410257,0.5277777777777778,0.6,0.0,-8.0,-5.079999999999984,37,36,0.74,0.63,1.0,0.4
2023-08-05,Billy Quarantillo,Damon Jackson,W,0.5319148936170213,0.3872832369942196,1,0,Orthodox,Switch,0.6259259259259259,0.4076086956521739,0.0,0.23076923076923078,-2.0,-2.539999999999992,35,35,0.62,0.47,0.77,1.0
2023-08-05,Cody Durden,Jake Hadley,W,0.4470588235294118,0.3132530120481928,1,3,Southpaw,Southpaw,0.5163934426229508,0.42452830188679247,0.6666666666666666,0.0,0.0,-7.6200000000000045,32,27,0.69,0.56,1.0,0.33999999999999997
2023-08-05,Sean Woodson,Dennis Buzukja,W,0.5634920634920635,0.3620689655172414,0,0,Orthodox,Switch,0.7117903930131004,0.38016528925619836,0.8,0.0,13.0,20.319999999999993,31,26,0.64,0.43999999999999995,1.0,0.19999999999999996
2023-08-05,Ode Osbourne,Assu Almabayev,L,0.2222222222222222,0.65,0,2,Southpaw,Orthodox,0.36363636363636365,0.6666666666666666,0.0,0.4,7.0,20.32000000000002,32,30,0.35,0.78,0.6,1.0
2023-07-29,Dustin Poirier,Justin Gaethje,L,0.5192307692307693,0.6212121212121212,0,0,Southpaw,Orthodox,0.5192307692307693,0.6212121212121212,0.0,0.0,-5.0,5.079999999999984,35,35,0.38,0.49,1.0,1.0
2023-07-29,Jan Blachowicz,Alex Pereira,L,0.6419753086419753,0.7608695652173914,2,1,Orthodox,Orthodox,0.7008547008547008,0.8115942028985508,0.375,0.0,-5.0,-2.539999999999992,40,36,0.24,0.36,1.0,0.63
2023-07-29,Derrick Lewis,Marcos Rogerio de Lima,W,0.5151515151515151,1.0,0,0,Orthodox,Orthodox,0.5555555555555556,1.0,0.0,0.0,5.0,10.159999999999997,38,38,0.0,0.49,1.0,1.0
